,index,acc,val_acc,loss,val_loss
0,0,0.7663401365280151,0.799614667892456,0.47735121846199036,0.46145328879356384
1,1,0.773566722869873,0.7739242315292358,0.4668084681034088,0.4840015769004822
2,2,0.7766179442405701,0.6692357063293457,0.46405866742134094,0.7052706480026245
3,3,0.7687489986419678,0.8407193422317505,0.46687379479408264,0.35957953333854675
4,4,0.7743696570396423,0.7276814579963684,0.46073636412620544,0.540949285030365
5,5,0.7679460644721985,0.7167630195617676,0.4610479474067688,0.6110763549804688
6,6,0.7758150100708008,0.8053950071334839,0.46177342534065247,0.3891788125038147
7,7,0.7758150100708008,0.7668593525886536,0.4595055878162384,0.5042644739151001
8,8,0.7761361598968506,0.8272318840026855,0.45273101329803467,0.43509504199028015
9,9,0.7746908664703369,0.6929993629455566,0.4532322287559509,0.67052161693573
10,10,0.7779026627540588,0.6101477146148682,0.4547472298145294,0.7720913290977478
11,11,0.7732455730438232,0.752729594707489,0.4545711874961853,0.5538930296897888
12,12,0.774530291557312,0.7495182752609253,0.4563552737236023,0.5911537408828735
13,13,0.7809538841247559,0.6929993629455566,0.45205292105674744,0.6627916097640991
14,14,0.7753332257270813,0.7308927178382874,0.4522048830986023,0.47545555233955383
15,15,0.776778519153595,0.6917148232460022,0.4513465464115143,0.6840027570724487
16,16,0.7703549265861511,0.8291586637496948,0.45145466923713684,0.3987768590450287
17,17,0.780793309211731,0.5876685976982117,0.45873501896858215,0.76529860496521
18,18,0.7709972858428955,0.6878612637519836,0.4626161456108093,0.5071439146995544
19,19,0.7724425792694092,0.6750160455703735,0.4582207500934601,0.4733998775482178
20,20,0.7729243636131287,0.6724470257759094,0.460968941450119,0.6376518607139587
21,21,0.7867351770401001,0.90815669298172,0.44248995184898376,0.36136993765830994
22,22,0.7804721593856812,0.43288373947143555,0.4501586854457855,1.0008383989334106
23,23,0.781596302986145,0.8863198161125183,0.44725316762924194,0.39017602801322937
24,24,0.7795085906982422,0.7719974517822266,0.45565512776374817,0.48913833498954773
25,25,0.7795085906982422,0.7752087116241455,0.45334407687187195,0.4567238390445709
26,26,0.7812750935554504,0.5690430402755737,0.44771677255630493,0.7574396133422852
27,27,0.7788662314414978,0.7912652492523193,0.4488484859466553,0.4997214078903198
28,28,0.7803115248680115,0.6807963848114014,0.44841721653938293,0.6464544534683228
29,29,0.7875381112098694,0.7565831542015076,0.44275927543640137,0.4998747408390045
30,30,0.7738879323005676,0.6750160455703735,0.45599183440208435,0.597043514251709
31,31,0.790910542011261,0.731535017490387,0.4424494206905365,0.5204474329948425
32,32,0.7854504585266113,0.8368657827377319,0.44879770278930664,0.438069224357605
33,33,0.7848080992698669,0.721258819103241,0.4373640716075897,0.5349143743515015
34,34,0.7848080992698669,0.7019910216331482,0.43915918469429016,0.5476897954940796
35,35,0.7901076078414917,0.702633261680603,0.43725109100341797,0.6117061376571655
36,36,0.7886622548103333,0.7328194975852966,0.4404858350753784,0.6697169542312622
37,37,0.7875381112098694,0.7231855988502502,0.43822523951530457,0.6419489979743958
38,38,0.7905893921852112,0.7308927178382874,0.4349188506603241,0.545500636100769
39,39,0.7840051651000977,0.7829158902168274,0.438790887594223,0.4496581554412842
40,40,0.7888228893280029,0.5934489369392395,0.4368307292461395,0.7123110294342041
41,41,0.7928376197814941,0.7944765686988831,0.4300805628299713,0.4641663730144501
42,42,0.7836839556694031,0.7116249203681946,0.4378564655780792,0.6737045645713806
43,43,0.7902681827545166,0.7251123785972595,0.4347187578678131,0.5979135036468506
44,44,0.7905893921852112,0.6891458034515381,0.43152832984924316,0.6612741947174072
45,45,0.7929982542991638,0.716120719909668,0.43421345949172974,0.5721491575241089
